Datetime,Forecast_MW,Lower_90pct,Lower_50pct,Upper_50pct,Upper_90pct
2026-05-04 15:00,18642.08,17299.46,18091.98,19192.19,19984.71
2026-05-04 16:00,18796.75,17454.13,18246.64,19346.86,20139.37
2026-05-04 17:00,19005.95,17663.32,18455.84,19556.06,20348.57
2026-05-04 18:00,18660.26,17317.64,18110.16,19210.37,20002.89
2026-05-04 19:00,18672.13,17329.5,18122.02,19222.23,20014.75
2026-05-04 20:00,18516.19,17173.57,17966.09,19066.3,19858.82
2026-05-04 21:00,18546.96,17204.34,17996.85,19097.07,19889.58
2026-05-04 22:00,18611.75,17269.12,18061.64,19161.86,19954.37
2026-05-04 23:00,18706.55,17363.92,18156.44,19256.66,20049.17
2026-05-05 00:00,18486.01,17143.39,17935.9,19036.12,19828.64
2026-05-05 01:00,17894.48,16551.86,17344.38,18444.59,19237.11
2026-05-05 02:00,17612.45,16269.83,17062.34,18162.56,18955.07
2026-05-05 03:00,15995.35,14652.73,15445.24,16545.46,17337.97
2026-05-05 04:00,15846.89,14504.27,15296.78,16397.0,17189.51
2026-05-05 05:00,15961.97,14619.35,15411.86,16512.08,17304.59
2026-05-05 06:00,16256.51,14913.88,15706.4,16806.62,17599.13
2026-05-05 07:00,17109.56,15766.94,16559.45,17659.67,18452.18
2026-05-05 08:00,17237.25,15894.63,16687.14,17787.36,18579.87
2026-05-05 09:00,18260.54,16917.92,17710.43,18810.65,19603.16
2026-05-05 10:00,18872.17,17529.55,18322.06,19422.28,20214.79
2026-05-05 11:00,18885.18,17542.56,18335.07,19435.29,20227.8
2026-05-05 12:00,18741.48,17398.85,18191.37,19291.58,20084.1
2026-05-05 13:00,18729.85,17387.23,18179.74,19279.96,20072.48
2026-05-05 14:00,18763.71,17421.08,18213.6,19313.82,20106.33
2026-05-05 15:00,18981.17,17638.55,18431.07,19531.28,20323.8
2026-05-05 16:00,19062.89,17720.26,18512.78,19612.99,20405.51
2026-05-05 17:00,19220.94,17878.32,18670.83,19771.05,20563.57
2026-05-05 18:00,18960.12,17617.5,18410.01,19510.23,20302.74
2026-05-05 19:00,18899.5,17556.88,18349.39,19449.61,20242.12
2026-05-05 20:00,18775.72,17433.1,18225.62,19325.83,20118.35
2026-05-05 21:00,18890.68,17548.06,18340.57,19440.79,20233.3
2026-05-05 22:00,18984.19,17641.57,18434.08,19534.3,20326.81
2026-05-05 23:00,18997.71,17655.09,18447.6,19547.82,20340.33
2026-05-06 00:00,18697.11,17354.49,18147.0,19247.22,20039.73
2026-05-06 01:00,18243.56,16900.94,17693.45,18793.67,19586.18
2026-05-06 02:00,17803.03,16460.41,17252.92,18353.14,19145.66
2026-05-06 03:00,16180.6,14837.98,15630.5,16730.71,17523.23
2026-05-06 04:00,16046.14,14703.52,15496.03,16596.25,17388.76
2026-05-06 05:00,16022.1,14679.48,15472.0,16572.21,17364.73
2026-05-06 06:00,16289.81,14947.18,15739.7,16839.92,17632.43
2026-05-06 07:00,17129.62,15787.0,16579.52,17679.73,18472.25
2026-05-06 08:00,17194.27,15851.64,16644.16,17744.37,18536.89
2026-05-06 09:00,18153.15,16810.53,17603.04,18703.26,19495.78
2026-05-06 10:00,18799.4,17456.78,18249.29,19349.51,20142.03
2026-05-06 11:00,18836.86,17494.23,18286.75,19386.97,20179.48
2026-05-06 12:00,18753.53,17410.9,18203.42,19303.63,20096.15
2026-05-06 13:00,18745.59,17402.97,18195.49,19295.7,20088.22
2026-05-06 14:00,18707.08,17364.46,18156.98,19257.19,20049.71
2026-05-06 15:00,18923.68,17581.05,18373.57,19473.79,20266.3
2026-05-06 16:00,18923.38,17580.75,18373.27,19473.48,20266.0
2026-05-06 17:00,19224.85,17882.23,18674.75,19774.96,20567.48
2026-05-06 18:00,18808.65,17466.03,18258.55,19358.76,20151.28
2026-05-06 19:00,18894.03,17551.4,18343.92,19444.14,20236.65
2026-05-06 20:00,18874.69,17532.06,18324.58,19424.79,20217.31
2026-05-06 21:00,18845.59,17502.96,18295.48,19395.7,20188.21
2026-05-06 22:00,18938.41,17595.79,18388.3,19488.52,20281.03
2026-05-06 23:00,18963.73,17621.1,18413.62,19513.84,20306.35
2026-05-07 00:00,18769.88,17427.26,18219.77,19319.99,20112.5
2026-05-07 01:00,18375.04,17032.42,17824.93,18925.15,19717.66
2026-05-07 02:00,17978.28,16635.65,17428.17,18528.38,19320.9
2026-05-07 03:00,16182.37,14839.74,15632.26,16732.48,17524.99
2026-05-07 04:00,16115.41,14772.79,15565.31,16665.52,17458.04
2026-05-07 05:00,16051.42,14708.8,15501.32,16601.53,17394.05
2026-05-07 06:00,16211.94,14869.32,15661.83,16762.05,17554.56
2026-05-07 07:00,17075.26,15732.64,16525.15,17625.37,18417.88
2026-05-07 08:00,17156.2,15813.58,16606.09,17706.31,18498.82
2026-05-07 09:00,18104.73,16762.11,17554.63,18654.84,19447.36
2026-05-07 10:00,18778.21,17435.59,18228.1,19328.32,20120.83
2026-05-07 11:00,18821.35,17478.72,18271.24,19371.46,20163.97
2026-05-07 12:00,18777.24,17434.62,18227.13,19327.35,20119.86
2026-05-07 13:00,18771.19,17428.56,18221.08,19321.29,20113.81
2026-05-07 14:00,18753.91,17411.29,18203.8,19304.02,20096.54
2026-05-07 15:00,18923.26,17580.64,18373.16,19473.37,20265.89
2026-05-07 16:00,19008.86,17666.24,18458.75,19558.97,20351.49
2026-05-07 17:00,19281.16,17938.54,18731.05,19831.27,20623.79
2026-05-07 18:00,18838.74,17496.11,18288.63,19388.85,20181.36
2026-05-07 19:00,18945.72,17603.09,18395.61,19495.83,20288.34
2026-05-07 20:00,18890.99,17548.37,18340.88,19441.1,20233.61
2026-05-07 21:00,18919.96,17577.34,18369.85,19470.07,20262.58
2026-05-07 22:00,19028.56,17685.93,18478.45,19578.66,20371.18
2026-05-07 23:00,19026.03,17683.41,18475.92,19576.14,20368.66
2026-05-08 00:00,18758.69,17416.07,18208.58,19308.8,20101.31
2026-05-08 01:00,18506.62,17164.0,17956.51,19056.73,19849.24
2026-05-08 02:00,18012.78,16670.16,17462.67,18562.89,19355.4
2026-05-08 03:00,16170.74,14828.12,15620.63,16720.85,17513.37
2026-05-08 04:00,16086.49,14743.86,15536.38,16636.6,17429.11
2026-05-08 05:00,16038.16,14695.53,15488.05,16588.27,17380.78
2026-05-08 06:00,16178.3,14835.68,15628.19,16728.41,17520.93
2026-05-08 07:00,16924.68,15582.06,16374.57,17474.79,18267.3
2026-05-08 08:00,17186.21,15843.58,16636.1,17736.32,18528.83
2026-05-08 09:00,18037.88,16695.26,17487.77,18587.99,19380.51
2026-05-08 10:00,18824.63,17482.0,18274.52,19374.74,20167.25
2026-05-08 11:00,18806.93,17464.31,18256.82,19357.04,20149.55
2026-05-08 12:00,18768.86,17426.24,18218.75,19318.97,20111.48
2026-05-08 13:00,18777.28,17434.66,18227.17,19327.39,20119.9
2026-05-08 14:00,18755.54,17412.91,18205.43,19305.65,20098.16
2026-05-08 15:00,18904.52,17561.89,18354.41,19454.62,20247.14
2026-05-08 16:00,19002.55,17659.92,18452.44,19552.66,20345.17
2026-05-08 17:00,19265.76,17923.14,18715.65,19815.87,20608.38
2026-05-08 18:00,18801.5,17458.87,18251.39,19351.61,20144.12
2026-05-08 19:00,19019.57,17676.94,18469.46,19569.67,20362.19
2026-05-08 20:00,18899.4,17556.78,18349.29,19449.51,20242.03
2026-05-08 21:00,18892.76,17550.14,18342.65,19442.87,20235.38
2026-05-08 22:00,18913.52,17570.89,18363.41,19463.63,20256.14
2026-05-08 23:00,18973.51,17630.89,18423.4,19523.62,20316.14
2026-05-09 00:00,18491.96,17149.34,17941.86,19042.07,19834.59
2026-05-09 01:00,18345.18,17002.56,17795.08,18895.29,19687.81
2026-05-09 02:00,17843.89,16501.27,17293.78,18394.0,19186.51
2026-05-09 03:00,15920.79,14578.17,15370.68,16470.9,17263.41
2026-05-09 04:00,15868.95,14526.32,15318.84,16419.06,17211.57
2026-05-09 05:00,15809.11,14466.49,15259.01,16359.22,17151.74
2026-05-09 06:00,15828.04,14485.41,15277.93,16378.15,17170.66
2026-05-09 07:00,16581.31,15238.69,16031.2,17131.42,17923.94
2026-05-09 08:00,16838.12,15495.49,16288.01,17388.22,18180.74
2026-05-09 09:00,17614.0,16271.38,17063.89,18164.11,18956.63
2026-05-09 10:00,18388.22,17045.6,17838.11,18938.33,19730.84
2026-05-09 11:00,18357.81,17015.19,17807.7,18907.92,19700.43
2026-05-09 12:00,18343.94,17001.31,17793.83,18894.04,19686.56
2026-05-09 13:00,18329.62,16987.0,17779.52,18879.73,19672.25
2026-05-09 14:00,18274.75,16932.13,17724.64,18824.86,19617.38
2026-05-09 15:00,18430.6,17087.97,17880.49,18980.71,19773.22
2026-05-09 16:00,18493.25,17150.63,17943.14,19043.36,19835.87
2026-05-09 17:00,18758.86,17416.24,18208.76,19308.97,20101.49
2026-05-09 18:00,18324.11,16981.49,17774.01,18874.22,19666.74
2026-05-09 19:00,18343.73,17001.11,17793.63,18893.84,19686.36
2026-05-09 20:00,18331.32,16988.7,17781.22,18881.43,19673.95
2026-05-09 21:00,18352.32,17009.7,17802.22,18902.43,19694.95
2026-05-09 22:00,18383.53,17040.9,17833.42,18933.63,19726.15
2026-05-09 23:00,18379.88,17037.25,17829.77,18929.99,19722.5
2026-05-10 00:00,18053.73,16711.1,17503.62,18603.83,19396.35
2026-05-10 01:00,17850.69,16508.07,17300.59,18400.8,19193.32
2026-05-10 02:00,17156.86,15814.24,16606.75,17706.97,18499.48
2026-05-10 03:00,15647.19,14304.56,15097.08,16197.3,16989.81
2026-05-10 04:00,15555.44,14212.82,15005.33,16105.55,16898.06
2026-05-10 05:00,15540.37,14197.74,14990.26,16090.47,16882.99
2026-05-10 06:00,15514.88,14172.25,14964.77,16064.98,16857.5
2026-05-10 07:00,15555.1,14212.47,15004.99,16105.2,16897.72
2026-05-10 08:00,15791.4,14448.77,15241.29,16341.51,17134.02
2026-05-10 09:00,16556.52,15213.89,16006.41,17106.62,17899.14
2026-05-10 10:00,17256.82,15914.19,16706.71,17806.92,18599.44
2026-05-10 11:00,17302.2,15959.58,16752.1,17852.31,18644.83
2026-05-10 12:00,17312.68,15970.06,16762.57,17862.79,18655.31
2026-05-10 13:00,17257.3,15914.67,16707.19,17807.4,18599.92
2026-05-10 14:00,17233.76,15891.14,16683.65,17783.87,18576.39
2026-05-10 15:00,17341.48,15998.86,16791.37,17891.59,18684.1
2026-05-10 16:00,17549.54,16206.91,16999.43,18099.65,18892.16
2026-05-10 17:00,17673.7,16331.08,17123.59,18223.81,19016.32
2026-05-10 18:00,17456.93,16114.3,16906.82,18007.04,18799.55
2026-05-10 19:00,17612.75,16270.13,17062.64,18162.86,18955.37
2026-05-10 20:00,17654.6,16311.97,17104.49,18204.71,18997.22
2026-05-10 21:00,17846.48,16503.86,17296.38,18396.59,19189.11
2026-05-10 22:00,17867.49,16524.87,17317.38,18417.6,19210.11
2026-05-10 23:00,18001.64,16659.02,17451.54,18551.75,19344.27
2026-05-11 00:00,17593.0,16250.38,17042.89,18143.11,18935.62
2026-05-11 01:00,17211.78,15869.16,16661.67,17761.89,18554.4
2026-05-11 02:00,16842.97,15500.35,16292.86,17393.08,18185.59
2026-05-11 03:00,15484.59,14141.97,14934.48,16034.7,16827.21
2026-05-11 04:00,15480.71,14138.09,14930.6,16030.82,16823.33
2026-05-11 05:00,15564.29,14221.66,15014.18,16114.4,16906.91
2026-05-11 06:00,15750.34,14407.72,15200.23,16300.45,17092.96
2026-05-11 07:00,16373.71,15031.09,15823.6,16923.82,17716.33
2026-05-11 08:00,16547.4,15204.78,15997.29,17097.51,17890.03
2026-05-11 09:00,17694.94,16352.32,17144.83,18245.05,19037.56
2026-05-11 10:00,18340.41,16997.79,17790.3,18890.52,19683.04
2026-05-11 11:00,18354.53,17011.91,17804.42,18904.64,19697.16
2026-05-11 12:00,18245.1,16902.48,17694.99,18795.21,19587.72
2026-05-11 13:00,18172.55,16829.92,17622.44,18722.66,19515.17
2026-05-11 14:00,18189.75,16847.12,17639.64,18739.85,19532.37
2026-05-11 15:00,18290.14,16947.52,17740.03,18840.25,19632.76
2026-05-11 16:00,18400.4,17057.78,17850.3,18950.51,19743.03
2026-05-11 17:00,18593.14,17250.52,18043.04,19143.25,19935.77
2026-05-11 18:00,18245.54,16902.92,17695.43,18795.65,19588.17
2026-05-11 19:00,18150.19,16807.56,17600.08,18700.29,19492.81
2026-05-11 20:00,18039.81,16697.18,17489.7,18589.91,19382.43
2026-05-11 21:00,18074.65,16732.03,17524.54,18624.76,19417.28
2026-05-11 22:00,18004.59,16661.97,17454.48,18554.7,19347.22
2026-05-11 23:00,18139.9,16797.28,17589.79,18690.01,19482.52
2026-05-12 00:00,17723.18,16380.55,17173.07,18273.28,19065.8
2026-05-12 01:00,17415.56,16072.94,16865.45,17965.67,18758.18
2026-05-12 02:00,17029.17,15686.55,16479.06,17579.28,18371.8
2026-05-12 03:00,15713.53,14370.91,15163.42,16263.64,17056.15
2026-05-12 04:00,15650.27,14307.64,15100.16,16200.37,16992.89
2026-05-12 05:00,15682.61,14339.98,15132.5,16232.71,17025.23
2026-05-12 06:00,15942.19,14599.57,15392.08,16492.3,17284.82
2026-05-12 07:00,16463.66,15121.04,15913.55,17013.77,17806.28
2026-05-12 08:00,16601.89,15259.27,16051.78,17152.0,17944.51
2026-05-12 09:00,17642.39,16299.77,17092.28,18192.5,18985.02
2026-05-12 10:00,18494.58,17151.96,17944.48,19044.69,19837.21
2026-05-12 11:00,18484.36,17141.74,17934.26,19034.47,19826.99
2026-05-12 12:00,18352.68,17010.06,17802.57,18902.79,19695.3
2026-05-12 13:00,18287.34,16944.72,17737.23,18837.45,19629.96
2026-05-12 14:00,18271.51,16928.89,17721.41,18821.62,19614.14
2026-05-12 15:00,18495.37,17152.75,17945.26,19045.48,19837.99
2026-05-12 16:00,18498.57,17155.94,17948.46,19048.67,19841.19
2026-05-12 17:00,18727.24,17384.61,18177.13,19277.35,20069.86
2026-05-12 18:00,18430.76,17088.14,17880.65,18980.87,19773.38
2026-05-12 19:00,18433.55,17090.93,17883.45,18983.66,19776.18
2026-05-12 20:00,18204.64,16862.01,17654.53,18754.75,19547.26
2026-05-12 21:00,18205.91,16863.28,17655.8,18756.01,19548.53
2026-05-12 22:00,18166.72,16824.09,17616.61,18716.83,19509.34
2026-05-12 23:00,18358.48,17015.85,17808.37,18908.58,19701.1
2026-05-13 00:00,17815.19,16472.56,17265.08,18365.29,19157.81
2026-05-13 01:00,17484.97,16142.34,16934.86,18035.08,18827.59
2026-05-13 02:00,17108.37,15765.75,16558.26,17658.48,18451.0
2026-05-13 03:00,15842.72,14500.1,15292.61,16392.83,17185.34
2026-05-13 04:00,15796.14,14453.52,15246.03,16346.25,17138.76
2026-05-13 05:00,15797.88,14455.26,15247.77,16347.99,17140.5
2026-05-13 06:00,16058.79,14716.16,15508.68,16608.9,17401.41
2026-05-13 07:00,16503.9,15161.27,15953.79,17054.01,17846.52
2026-05-13 08:00,16599.02,15256.4,16048.91,17149.13,17941.65
2026-05-13 09:00,17740.11,16397.49,17190.0,18290.22,19082.73
2026-05-13 10:00,18547.7,17205.08,17997.59,19097.81,19890.32
2026-05-13 11:00,18596.2,17253.58,18046.09,19146.31,19938.82
2026-05-13 12:00,18490.21,17147.59,17940.1,19040.32,19832.84
2026-05-13 13:00,18411.51,17068.89,17861.4,18961.62,19754.13
2026-05-13 14:00,18354.02,17011.4,17803.91,18904.13,19696.64
2026-05-13 15:00,18612.21,17269.59,18062.1,19162.32,19954.84
2026-05-13 16:00,18660.33,17317.7,18110.22,19210.43,20002.95
2026-05-13 17:00,18788.28,17445.66,18238.18,19338.39,20130.91
2026-05-13 18:00,18482.96,17140.34,17932.85,19033.07,19825.59
2026-05-13 19:00,18413.66,17071.04,17863.55,18963.77,19756.28
2026-05-13 20:00,18339.67,16997.05,17789.56,18889.78,19682.3
2026-05-13 21:00,18299.66,16957.04,17749.55,18849.77,19642.28
2026-05-13 22:00,18313.2,16970.57,17763.09,18863.3,19655.82
2026-05-13 23:00,18379.63,17037.01,17829.52,18929.74,19722.26
2026-05-14 00:00,17794.46,16451.83,17244.35,18344.56,19137.08
2026-05-14 01:00,17486.01,16143.39,16935.9,18036.12,18828.63
2026-05-14 02:00,17193.92,15851.3,16643.81,17744.03,18536.54
2026-05-14 03:00,15875.53,14532.91,15325.42,16425.64,17218.16
2026-05-14 04:00,15876.27,14533.65,15326.17,16426.38,17218.9
2026-05-14 05:00,15867.23,14524.61,15317.12,16417.34,17209.86
2026-05-14 06:00,16128.28,14785.66,15578.18,16678.39,17470.91
2026-05-14 07:00,16506.1,15163.48,15956.0,17056.21,17848.73
2026-05-14 08:00,16581.47,15238.85,16031.36,17131.58,17924.09
2026-05-14 09:00,17661.43,16318.8,17111.32,18211.53,19004.05
2026-05-14 10:00,18572.23,17229.61,18022.12,19122.34,19914.86
2026-05-14 11:00,18639.8,17297.18,18089.69,19189.91,19982.42
2026-05-14 12:00,18526.32,17183.7,17976.22,19076.43,19868.95
2026-05-14 13:00,18435.48,17092.85,17885.37,18985.58,19778.1
2026-05-14 14:00,18407.05,17064.42,17856.94,18957.15,19749.67
2026-05-14 15:00,18646.56,17303.94,18096.45,19196.67,19989.18
2026-05-14 16:00,18690.69,17348.07,18140.58,19240.8,20033.32
2026-05-14 17:00,18789.77,17447.15,18239.66,19339.88,20132.4
2026-05-14 18:00,18505.05,17162.43,17954.94,19055.16,19847.67
2026-05-14 19:00,18446.38,17103.76,17896.28,18996.49,19789.01
2026-05-14 20:00,18423.4,17080.78,17873.3,18973.51,19766.03
2026-05-14 21:00,18392.12,17049.49,17842.01,18942.22,19734.74
2026-05-14 22:00,18354.29,17011.66,17804.18,18904.39,19696.91
2026-05-14 23:00,18404.47,17061.85,17854.36,18954.58,19747.1
2026-05-15 00:00,17789.21,16446.59,17239.11,18339.32,19131.84
2026-05-15 01:00,17451.65,16109.02,16901.54,18001.75,18794.27
2026-05-15 02:00,17145.94,15803.32,16595.83,17696.05,18488.56
2026-05-15 03:00,15852.29,14509.66,15302.18,16402.4,17194.91
2026-05-15 04:00,15904.51,14561.88,15354.4,16454.62,17247.13
2026-05-15 05:00,15807.06,14464.44,15256.96,16357.17,17149.69
2026-05-15 06:00,16071.6,14728.98,15521.5,16621.71,17414.23
2026-05-15 07:00,16435.79,15093.17,15885.68,16985.9,17778.41
2026-05-15 08:00,16520.62,15178.0,15970.51,17070.73,17863.25
2026-05-15 09:00,17614.98,16272.35,17064.87,18165.08,18957.6
2026-05-15 10:00,18547.89,17205.27,17997.78,19098.0,19890.52
2026-05-15 11:00,18622.12,17279.5,18072.01,19172.23,19964.75
2026-05-15 12:00,18519.88,17177.26,17969.77,19069.99,19862.5
2026-05-15 13:00,18433.64,17091.02,17883.54,18983.75,19776.27
2026-05-15 14:00,18403.95,17061.33,17853.85,18954.06,19746.58
2026-05-15 15:00,18587.45,17244.83,18037.35,19137.56,19930.08
2026-05-15 16:00,18702.02,17359.4,18151.91,19252.13,20044.64
2026-05-15 17:00,18779.59,17436.96,18229.48,19329.69,20122.21
2026-05-15 18:00,18500.86,17158.24,17950.75,19050.97,19843.48
2026-05-15 19:00,18430.44,17087.82,17880.34,18980.55,19773.07
2026-05-15 20:00,18425.39,17082.76,17875.28,18975.5,19768.01
2026-05-15 21:00,18394.1,17051.48,17843.99,18944.21,19736.72
2026-05-15 22:00,18389.93,17047.31,17839.82,18940.04,19732.56
2026-05-15 23:00,18414.34,17071.72,17864.23,18964.45,19756.97
2026-05-16 00:00,17661.99,16319.37,17111.88,18212.1,19004.62
2026-05-16 01:00,17333.02,15990.39,16782.91,17883.13,18675.64
2026-05-16 02:00,17062.94,15720.32,16512.83,17613.05,18405.56
2026-05-16 03:00,15757.51,14414.89,15207.4,16307.62,17100.13
2026-05-16 04:00,15776.64,14434.02,15226.53,16326.75,17119.26
2026-05-16 05:00,15701.62,14359.0,15151.51,16251.73,17044.24
2026-05-16 06:00,15879.11,14536.48,15329.0,16429.21,17221.73
2026-05-16 07:00,16221.35,14878.72,15671.24,16771.45,17563.97
2026-05-16 08:00,16230.75,14888.13,15680.64,16780.86,17573.37
2026-05-16 09:00,17132.43,15789.81,16582.32,17682.54,18475.06
2026-05-16 10:00,18064.35,16721.72,17514.24,18614.45,19406.97
2026-05-16 11:00,18123.33,16780.71,17573.23,18673.44,19465.96
2026-05-16 12:00,18028.78,16686.16,17478.67,18578.89,19371.41
2026-05-16 13:00,17985.91,16643.29,17435.8,18536.02,19328.53
2026-05-16 14:00,17857.63,16515.01,17307.52,18407.74,19200.25
2026-05-16 15:00,17960.95,16618.33,17410.84,18511.06,19303.57
2026-05-16 16:00,18060.08,16717.46,17509.97,18610.19,19402.7
2026-05-16 17:00,18170.98,16828.35,17620.87,18721.09,19513.6
2026-05-16 18:00,17926.69,16584.06,17376.58,18476.79,19269.31
2026-05-16 19:00,17890.88,16548.25,17340.77,18440.98,19233.5
2026-05-16 20:00,17836.28,16493.66,17286.17,18386.39,19178.91
2026-05-16 21:00,17801.12,16458.5,17251.01,18351.23,19143.75
2026-05-16 22:00,17786.43,16443.81,17236.32,18336.54,19129.06
2026-05-16 23:00,17830.2,16487.58,17280.1,18380.31,19172.83
2026-05-17 00:00,17156.86,15814.24,16606.75,17706.97,18499.48
2026-05-17 01:00,16911.49,15568.87,16361.39,17461.6,18254.12
2026-05-17 02:00,16502.36,15159.74,15952.25,17052.47,17844.99
2026-05-17 03:00,15478.99,14136.37,14928.89,16029.1,16821.62
2026-05-17 04:00,15419.77,14077.14,14869.66,15969.87,16762.39
2026-05-17 05:00,15324.68,13982.06,14774.58,15874.79,16667.31
2026-05-17 06:00,15413.21,14070.58,14863.1,15963.31,16755.83
2026-05-17 07:00,15547.24,14204.61,14997.13,16097.35,16889.86
2026-05-17 08:00,15553.25,14210.63,15003.14,16103.36,16895.88
2026-05-17 09:00,16263.64,14921.02,15713.53,16813.75,17606.27
2026-05-17 10:00,16819.04,15476.42,16268.94,17369.15,18161.67
2026-05-17 11:00,16813.06,15470.44,16262.95,17363.17,18155.68
2026-05-17 12:00,16705.23,15362.61,16155.12,17255.34,18047.86
2026-05-17 13:00,16643.16,15300.54,16093.06,17193.27,17985.79
2026-05-17 14:00,16057.46,14714.83,15507.35,16607.56,17400.08
2026-05-17 15:00,16354.54,15011.91,15804.43,16904.65,17697.16
2026-05-17 16:00,16549.81,15207.19,15999.7,17099.92,17892.43
2026-05-17 17:00,16635.95,15293.33,16085.84,17186.06,17978.57
2026-05-17 18:00,16322.51,14979.89,15772.4,16872.62,17665.13
2026-05-17 19:00,16407.23,15064.61,15857.13,16957.34,17749.86
2026-05-17 20:00,16290.39,14947.77,15740.28,16840.5,17633.01
2026-05-17 21:00,16334.95,14992.33,15784.84,16885.06,17677.58
2026-05-17 22:00,16311.27,14968.64,15761.16,16861.38,17653.89
2026-05-17 23:00,16455.66,15113.04,15905.55,17005.77,17798.28
2026-05-18 00:00,16628.14,15285.51,16078.03,17178.25,17970.76
2026-05-18 01:00,16259.77,14917.15,15709.66,16809.88,17602.39
2026-05-18 02:00,15986.54,14643.92,15436.43,16536.65,17329.16
2026-05-18 03:00,15001.23,13658.61,14451.12,15551.34,16343.85
2026-05-18 04:00,15033.26,13690.63,14483.15,15583.36,16375.88
2026-05-18 05:00,15229.89,13887.27,14679.78,15780.0,16572.51
2026-05-18 06:00,15576.25,14233.63,15026.14,16126.36,16918.87
2026-05-18 07:00,16049.37,14706.75,15499.26,16599.48,17391.99
2026-05-18 08:00,16197.24,14854.62,15647.13,16747.35,17539.86
2026-05-18 09:00,17136.59,15793.97,16586.48,17686.7,18479.22
2026-05-18 10:00,17898.33,16555.7,17348.22,18448.44,19240.95
2026-05-18 11:00,18007.33,16664.71,17457.22,18557.44,19349.95
2026-05-18 12:00,17897.97,16555.34,17347.86,18448.08,19240.59
2026-05-18 13:00,17777.15,16434.52,17227.04,18327.25,19119.77
2026-05-18 14:00,17914.0,16571.38,17363.89,18464.11,19256.63
2026-05-18 15:00,18045.39,16702.77,17495.28,18595.5,19388.01
2026-05-18 16:00,18117.76,16775.14,17567.65,18667.87,19460.38
2026-05-18 17:00,18292.88,16950.26,17742.77,18842.99,19635.5
2026-05-18 18:00,18044.74,16702.12,17494.63,18594.85,19387.37
2026-05-18 19:00,17923.11,16580.49,17373.0,18473.22,19265.74
2026-05-18 20:00,17737.17,16394.55,17187.06,18287.28,19079.79
2026-05-18 21:00,17656.18,16313.55,17106.07,18206.29,18998.8
2026-05-18 22:00,17685.82,16343.2,17135.71,18235.93,19028.44
2026-05-18 23:00,17716.8,16374.18,17166.69,18266.91,19059.42
2026-05-19 00:00,16999.71,15657.08,16449.6,17549.81,18342.33
2026-05-19 01:00,16684.02,15341.4,16133.91,17234.13,18026.64
2026-05-19 02:00,16371.94,15029.32,15821.84,16922.05,17714.57
2026-05-19 03:00,15394.69,14052.06,14844.58,15944.79,16737.31
2026-05-19 04:00,15479.47,14136.85,14929.37,16029.58,16822.1
2026-05-19 05:00,15552.94,14210.32,15002.83,16103.05,16895.57
2026-05-19 06:00,15813.28,14470.66,15263.17,16363.39,17155.91
2026-05-19 07:00,16381.48,15038.86,15831.38,16931.59,17724.11
2026-05-19 08:00,16431.34,15088.71,15881.23,16981.44,17773.96
2026-05-19 09:00,17447.66,16105.04,16897.56,17997.77,18790.29
2026-05-19 10:00,18033.48,16690.86,17483.37,18583.59,19376.1
2026-05-19 11:00,18160.88,16818.26,17610.77,18710.99,19503.5
2026-05-19 12:00,17943.5,16600.88,17393.39,18493.61,19286.12
2026-05-19 13:00,17871.39,16528.76,17321.28,18421.5,19214.01
2026-05-19 14:00,18061.68,16719.06,17511.58,18611.79,19404.31
2026-05-19 15:00,18262.82,16920.2,17712.72,18812.93,19605.45
2026-05-19 16:00,18401.62,17059.0,17851.51,18951.73,19744.24
2026-05-19 17:00,18623.18,17280.56,18073.08,19173.29,19965.81
2026-05-19 18:00,18246.19,16903.57,17696.09,18796.3,19588.82
2026-05-19 19:00,18090.67,16748.04,17540.56,18640.78,19433.29
2026-05-19 20:00,17742.32,16399.69,17192.21,18292.42,19084.94
2026-05-19 21:00,17637.1,16294.48,17086.99,18187.21,18979.73
2026-05-19 22:00,17637.22,16294.6,17087.11,18187.33,18979.84
2026-05-19 23:00,17741.69,16399.07,17191.58,18291.8,19084.31
2026-05-20 00:00,17253.12,15910.5,16703.01,17803.23,18595.74
2026-05-20 01:00,16710.39,15367.77,16160.28,17260.5,18053.02
2026-05-20 02:00,16388.14,15045.52,15838.03,16938.25,17730.76
2026-05-20 03:00,15438.94,14096.32,14888.84,15989.05,16781.57
2026-05-20 04:00,15514.89,14172.27,14964.78,16065.0,16857.51
2026-05-20 05:00,15630.58,14287.96,15080.47,16180.69,16973.2
2026-05-20 06:00,15869.3,14526.67,15319.19,16419.41,17211.92
2026-05-20 07:00,16408.15,15065.53,15858.04,16958.26,17750.77
2026-05-20 08:00,16494.34,15151.72,15944.23,17044.45,17836.96
2026-05-20 09:00,17309.89,15967.27,16759.78,17860.0,18652.52
2026-05-20 10:00,18128.14,16785.52,17578.03,18678.25,19470.76
2026-05-20 11:00,18218.86,16876.24,17668.75,18768.97,19561.48
2026-05-20 12:00,18066.64,16724.02,17516.53,18616.75,19409.27
2026-05-20 13:00,17847.37,16504.75,17297.26,18397.48,19189.99
2026-05-20 14:00,18058.14,16715.52,17508.04,18608.25,19400.77
2026-05-20 15:00,18220.94,16878.32,17670.83,18771.05,19563.57
2026-05-20 16:00,18300.92,16958.3,17750.81,18851.03,19643.54
2026-05-20 17:00,18520.98,17178.36,17970.87,19071.09,19863.61
